Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0
Existing Customer,32,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0
Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0
Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0
Attrited Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0
Existing Customer,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0
Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0
Existing Customer,43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0
Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577.0
Existing Customer,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0
Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925.0
Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545.0
Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212.0
Existing Customer,46,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001.0
Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0
Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317.0
Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0
Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0
Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3
Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696.0
Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.0
Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0
Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0
Attrited Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3
Existing Customer,38,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3
Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269.0
Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195.0
Existing Customer,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832.0
Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0
Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0
Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0
Existing Customer,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507.0
Existing Customer,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232.0
Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3
Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0
Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557.0
Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283.0
Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0
Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0
Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3
Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730.0
Existing Customer,50,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808.0
Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275.0
Existing Customer,43,F,4,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3
Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0
Existing Customer,44,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522.0
Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845.0
Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0
Existing Customer,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0
Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,37,6,1,1,5099.0
Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,43,3,2,3,3805.0
Existing Customer,47,F,2,High School,Married,Unknown,Blue,32,3,2,1,11438.0
Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434.0
Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,37,3,2,1,4703.0
Existing Customer,44,F,5,High School,Married,Unknown,Blue,36,4,3,2,5254.0
Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3
Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206.0
Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600.0
Existing Customer,46,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116.0
Existing Customer,37,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0
Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,51,4,1,3,7508.0
Attrited Customer,39,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333.0
Existing Customer,50,F,2,Graduate,Married,Unknown,Blue,31,5,1,3,13745.0
Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0
Existing Customer,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396.0
Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558.0
Existing Customer,30,F,0,College,Single,Unknown,Blue,18,4,2,3,9641.0
Existing Customer,38,F,1,Uneducated,Married,Unknown,Blue,36,3,3,1,12621.0
Attrited Customer,40,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313.0
Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438.3
Existing Customer,44,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791.0
Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300.0
Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,2526.0
Attrited Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918.0
Existing Customer,53,F,2,Graduate,Single,Unknown,Blue,49,4,2,3,6074.0
Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995.0
Existing Customer,34,M,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323.0
Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464.0
Existing Customer,34,F,2,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730.0
Existing Customer,35,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3
Attrited Customer,43,M,2,College,Single,$80K - $120K,Blue,34,2,4,3,4617.0
Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,42,6,2,1,8220.0
Existing Customer,40,F,3,College,Single,Less than $40K,Blue,29,4,3,1,5716.0
Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,36,4,3,0,1635.0
Existing Customer,52,F,2,Unknown,Single,$40K - $60K,Blue,46,4,2,3,4259.0
Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,5869.0
Attrited Customer,56,F,3,College,Single,Less than $40K,Blue,46,1,3,3,2272.0
Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598.0
Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762.0
Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0
Existing Customer,33,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0
Attrited Customer,52,F,3,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437.0
Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563.0
Attrited Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576.0
Existing Customer,44,F,3,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245.0
Attrited Customer,39,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776.0
Existing Customer,45,F,2,Post-Graduate,Married,Less than $40K,Blue,38,3,2,3,2911.0
Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257.0
Existing Customer,62,M,1,Unknown,Single,Unknown,Blue,36,5,1,1,18457.0
Attrited Customer,46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681.0
Existing Customer,52,F,2,High School,Single,Unknown,Blue,32,6,1,3,1461.0
Attrited Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363.0
Existing Customer,49,F,2,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3
Existing Customer,42,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,1840.0
Existing Customer,49,F,4,Unknown,Single,$40K - $60K,Blue,39,6,2,3,7382.0
Existing Customer,51,M,4,Unknown,Married,$80K - $120K,Blue,47,4,3,2,3861.0
Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,4,1,2,1562.0
Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3088.0
Existing Customer,55,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438.3
Existing Customer,46,F,4,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168.0
Existing Customer,34,F,4,High School,Married,$40K - $60K,Blue,28,6,1,0,2432.0
Existing Customer,44,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197.0
Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009.0
Existing Customer,47,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979.0
Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189.0
Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,31,5,2,3,8243.0
Existing Customer,42,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946.0
Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0
Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0
Existing Customer,52,F,1,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663.0
Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0
Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3
Existing Customer,57,F,3,College,Single,Less than $40K,Blue,51,5,1,0,2894.0
Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621.0
Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740.0
Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562.0
Attrited Customer,41,F,3,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733.0
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374.0
Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,36,5,2,2,2267.0
Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,39,3,1,2,6130.0
Attrited Customer,37,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361.0
Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569.0
Existing Customer,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626.0
Existing Customer,35,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158.0
Existing Customer,43,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0
Existing Customer,57,F,1,High School,Unknown,$40K - $60K,Blue,42,3,1,1,2542.0
Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3
Existing Customer,47,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335.0
Existing Customer,34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0
Existing Customer,41,F,3,High School,Married,Unknown,Blue,31,4,6,3,4739.0
Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0
Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0
Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319.0
Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021.0
Existing Customer,49,M,5,College,Married,$80K - $120K,Blue,37,3,2,2,29219.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3
Attrited Customer,48,F,3,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431.0
Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,40,4,5,3,3131.0
Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486.0
Existing Customer,40,F,3,High School,Single,Unknown,Blue,36,3,3,2,6384.0
Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0
Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0
Attrited Customer,51,M,1,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462.0
Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725.0
Existing Customer,46,F,4,Uneducated,Unknown,$40K - $60K,Blue,40,6,3,1,1474.0
Existing Customer,46,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880.0
Existing Customer,58,M,2,High School,Divorced,$60K - $80K,Blue,46,6,2,0,2467.0
Existing Customer,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0
Existing Customer,50,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0
Attrited Customer,37,F,3,College,Married,Unknown,Blue,24,4,2,4,11239.0
Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0
Existing Customer,52,F,2,College,Married,Unknown,Blue,45,5,1,2,2737.0
Existing Customer,48,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170.0
Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839.0
Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1991.0
Existing Customer,55,M,2,Uneducated,Single,$120K +,Blue,36,6,2,3,29795.0
Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,39,3,2,1,1438.3
Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,37,6,3,2,24221.0
Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0
Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,23,3,2,2,2787.0
Existing Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,38,4,3,1,1438.3
Attrited Customer,42,F,0,Uneducated,Divorced,Unknown,Blue,31,3,3,4,2712.0
Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,13,6,2,1,2605.0
Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,31,3,2,1,5169.0
Existing Customer,49,M,3,College,Unknown,$80K - $120K,Blue,38,3,3,3,4694.0
Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,40,3,3,1,1848.0
Existing Customer,43,M,2,Unknown,Single,$60K - $80K,Blue,36,3,1,2,6039.0
Existing Customer,54,M,2,High School,Married,$120K +,Blue,42,3,2,3,5256.0
Existing Customer,48,F,1,Graduate,Unknown,Less than $40K,Blue,36,6,2,3,1708.0
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,40,5,3,2,1629.0
Existing Customer,54,M,5,College,Single,$60K - $80K,Blue,45,6,1,3,20401.0
Existing Customer,56,M,2,Graduate,Divorced,$120K +,Blue,45,3,3,1,3296.0
Existing Customer,48,M,2,Graduate,Married,$120K +,Blue,37,3,1,2,8956.0
Existing Customer,49,F,1,College,Married,Less than $40K,Blue,43,4,3,2,1438.3
Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,38,6,2,2,2671.0
Existing Customer,58,F,3,College,Married,Less than $40K,Blue,53,4,3,1,2493.0
Existing Customer,59,F,1,Doctorate,Married,Less than $40K,Blue,40,3,3,1,2687.0
Existing Customer,37,F,2,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2208.0
Attrited Customer,38,F,1,High School,Married,Less than $40K,Blue,28,3,3,3,4196.0
Existing Customer,47,F,5,Uneducated,Divorced,Unknown,Blue,36,6,2,3,12581.0
Existing Customer,41,M,3,Post-Graduate,Single,$80K - $120K,Blue,30,4,2,2,17890.0
Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,21,4,6,0,1930.0
Existing Customer,36,F,4,Unknown,Divorced,Unknown,Blue,16,6,3,3,8513.0
Existing Customer,40,M,3,High School,Married,$80K - $120K,Blue,36,6,3,1,9599.0
Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,32,6,2,3,3192.0
Existing Customer,43,F,4,Graduate,Unknown,Unknown,Blue,36,6,5,1,2778.0
Attrited Customer,61,F,1,High School,Single,Unknown,Blue,52,3,2,4,3293.0
Existing Customer,48,F,1,Graduate,Married,$40K - $60K,Blue,36,4,4,1,7268.0
Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,35,5,3,2,1721.0
Existing Customer,38,M,3,College,Married,$80K - $120K,Blue,30,5,3,2,3976.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,35,5,2,3,1954.0
Existing Customer,44,M,3,Unknown,Married,$120K +,Blue,32,6,2,2,12725.0
Existing Customer,40,F,3,Uneducated,Single,Unknown,Blue,28,3,3,3,2690.0
Existing Customer,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,1,2926.0
Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,33,5,1,1,2371.0
Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,27,5,1,1,7751.0
Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,28,3,3,2,1601.0
Attrited Customer,34,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,3,2401.0
Attrited Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0
Existing Customer,57,F,0,Doctorate,Married,Unknown,Blue,46,5,2,1,4661.0
Existing Customer,40,F,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,8494.0
Existing Customer,36,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,1,2262.0
Existing Customer,43,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,1,2,2525.0
Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,34,3,3,2,2450.0
Existing Customer,36,F,4,College,Married,Unknown,Blue,18,4,3,2,3926.0
Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,22,4,2,3,1438.3
Existing Customer,51,F,2,High School,Single,Unknown,Blue,31,6,2,1,4789.0
Existing Customer,41,F,2,Unknown,Unknown,Less than $40K,Blue,34,6,3,3,2864.0
Existing Customer,43,F,5,Graduate,Single,Unknown,Blue,34,6,6,3,4607.0
Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,34,5,3,3,1971.0
Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0
Existing Customer,55,F,3,Graduate,Single,$40K - $60K,Blue,37,5,1,2,3187.0
Existing Customer,38,F,2,Unknown,Married,Less than $40K,Blue,36,4,2,2,5589.0
Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,38,5,1,2,2346.0
Existing Customer,34,F,4,Graduate,Single,Less than $40K,Blue,28,3,2,3,1438.3
Existing Customer,40,F,5,High School,Single,Less than $40K,Blue,22,3,1,2,1826.0
Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,27,4,2,3,2208.0
Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,36,4,3,1,1476.0
Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,46,6,3,1,2927.0
Existing Customer,53,M,3,Graduate,Unknown,$80K - $120K,Blue,49,5,2,1,4778.0
Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,1438.3
Existing Customer,46,F,3,High School,Single,$40K - $60K,Silver,40,4,3,1,16239.0
Existing Customer,37,M,1,High School,Married,$120K +,Blue,26,5,2,1,11726.0
Existing Customer,47,F,4,College,Married,Unknown,Blue,38,3,2,1,1438.3
Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,34,6,1,3,2647.0
Existing Customer,50,F,1,Doctorate,Married,Unknown,Blue,40,3,3,1,2492.0
Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,36,3,3,3,2418.0
Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,44,5,3,1,17827.0
Existing Customer,49,F,1,Graduate,Divorced,$40K - $60K,Blue,40,3,2,3,1438.3
Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,39,4,3,3,1764.0
Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,1776.0
Existing Customer,46,M,3,College,Married,$120K +,Blue,40,6,3,3,1438.3
Existing Customer,47,F,2,Post-Graduate,Single,Unknown,Blue,31,3,2,3,1491.0
Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,41,3,1,3,2552.0
Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,1,2,2996.0
Existing Customer,44,F,2,College,Married,$40K - $60K,Blue,39,4,1,2,1701.0
Existing Customer,53,F,3,Unknown,Single,Unknown,Blue,40,6,3,1,3998.0
Existing Customer,46,F,3,Graduate,Unknown,Less than $40K,Blue,33,6,3,2,3025.0
Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,40,3,1,2,3251.0
Existing Customer,51,M,4,High School,Single,$60K - $80K,Blue,45,3,1,2,3031.0
Existing Customer,57,M,2,High School,Single,$60K - $80K,Silver,45,5,2,3,33211.0
Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,3,3,3,1863.0
Existing Customer,35,F,2,Unknown,Single,Less than $40K,Blue,20,6,1,2,2691.0
Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,33,5,3,3,2288.0
Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413.0
Existing Customer,40,M,4,College,Married,$40K - $60K,Silver,34,3,2,1,15471.0
Existing Customer,40,F,5,Uneducated,Married,Less than $40K,Blue,24,6,1,1,2038.0
Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,36,6,2,3,1953.0
Attrited Customer,43,F,5,High School,Unknown,$40K - $60K,Blue,24,3,2,2,4430.0
Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,35,5,3,0,3398.0
Existing Customer,48,F,3,Doctorate,Married,Unknown,Blue,44,4,3,3,2021.0
Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,41,5,1,3,2329.0
Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696.0
Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,36,6,1,1,4222.0
Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,2,2,3,6614.0
Attrited Customer,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3,3,3241.0
Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204.0
Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,26,4,2,3,3234.0
Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,29,3,3,3,2473.0
Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836.0
Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,44,5,1,1,1438.3
Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,1,1438.3
Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3
Existing Customer,57,F,3,College,Unknown,Less than $40K,Silver,42,6,1,1,12675.0
Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228.0
Existing Customer,40,F,5,High School,Married,Less than $40K,Blue,31,4,2,2,2813.0
Existing Customer,42,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,3223.0
Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,3,2653.0
Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745.0
Existing Customer,40,M,3,Graduate,Divorced,$120K +,Blue,30,3,2,1,34516.0
Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,47,6,3,2,2516.0
Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,26,4,3,1,1870.0
Existing Customer,56,F,2,Graduate,Single,Unknown,Blue,48,5,3,2,3934.0
Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,35,5,3,2,3038.0
